artifact_id,path,artifact_kind,size_bytes,sha256
d8a6d9a953af980b06caf1cebf40f1794bfbca1b3259ff06388dce712e31024f,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/033/full_empirical_theory_expansion/formal/OCFullEmpirical/Basic.lean,lean,2372,065fb94d0b6d2d569d7f3d715b3d3bde9d849fcb1e6ddf2ac5676efd7e4dc1e0
4ef806c3ef6798c0459e0b33545db8f68dd20a61f04eadef8659dbe26113a65f,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/033/full_empirical_theory_expansion/formal/python/build_full_empirical_db_033.py,py,22116,c463db4686dda163141da5abc6f124ea839212def3f837f4754053ef73fa2ad4
757b621fdfcd7368cdffa7c8a0b5ba575d1fe2cfd95d13881d8d79191e1583fe,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/033/full_empirical_theory_expansion/formal/python/full_empirical_witnesses_033.py,py,2383,ae39254bd85d2a830aab0bfb5027b5253b44afde65a162b1ed1909ae8d82fc5a
bc121aaa7236aed1b57a1e80d140c600a4e6c085397fa707fe301f83644025b3,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/033/full_empirical_theory_expansion/formal/python/validate_033.py,py,8231,776de07ac0de84be1657a7750d736ae6a0284f97bc9673b60ac8f6b141826845
947886cea6a8a4710152288041de34afbd32996731a4e275d71eb2b850399861,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/OC_SEQUENTIAL_EVIDENCE_PACKET_ARTICLE_BOUNDARY_034.md,md,1036,b9c83d248b449c9b86fecd11a52444362691746abfae155643bfbfaa3faeb50e
44e8d0111650af36edd0c3674c7ecb5bdd1b0b03b502128f5852ddc1a4abe03b,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/oc_sequential_evidence_packet_closure_034.sqlite,sqlite,40960,c1acb7a97bd75f46dccee071db52162e52dbf56c9c6014d1ae847714779eb1e6
3c5bd6a8dbc0102bdea2e04ee944579c39b9a1e273b9a5e78eb757a74cd33add,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/OC_SEQUENTIAL_EVIDENCE_PACKET_CLOSURE_ORDER_034.md,md,1298,be6e9ca176315227e419aa09c346e84e4e7927c775a273e53bfefafba35bb183
bf82aa8cfec6c3d54c71cb697342258c88e3f44a009a3b17c9c5301715d05b5b,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/OC_SEQUENTIAL_EVIDENCE_PACKET_NOTEBOOK_034.md,md,1202,7ffb7681265f77a5ee3f4d1a679cbe5e23eb299eb98497787f8929acc060ae23
fd673d2d12e42592d603cba4294b69324cc8edc538f6a2ed5c50d157dace1219,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/lake-manifest.json,json,143,eafa103814537da2e221fad3de38056351b4d233ed6a21e0099fb933eacdab3f
d56d3fd7279e17268c687de703498a2835af4caa20263eff49627215ad7337dc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/lakefile.lean,lean,161,fba4b0963ebf7b8f4e1634f7bcbaa2423afa776334600b5eb569d84499dc305e
4d0219be3a541e44e65938035009c7c0b66d4b5c7a668c64b9398ebce104a5f0,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/OCSequential.lean,lean,27,9c3ab2549e558206442bcda3a288627522cf3139354104aa9e9b909e7171dc80
1b708dbf21e0a3af92291e3c5e6ea3b32d35c6896247189b1b9122d2f63f5d5b,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/OCSequential/Basic.lean,lean,2034,d63a10c5832242f62006a1f248e5b3d500a9bb1c681df62bf23d7dbe25b22578
c19ded7e12ceab9edcad7d546e40631ec31cbd6498162646327bf00b0c6d52ea,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/python/build_packet_db_034.py,py,10005,895c01c5614273e68905ae8170e80720cb373674398ff5f4731692c44fb9e83e
44b28136ba3aa84a88e34b333aa12244ec2956022911f9f19bb62bb5efb3e52e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/python/packet_witnesses_034.py,py,1333,f4a041a894307dca073f6179b26f635cd1e061ce00e2cc27d61bcbfdbbcb679d
9dc084ae16770d414de4b617af65251eb425d76d461a057478e7a437d143bc7f,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/034/sequential_evidence_packet_closure/formal/python/validate_034.py,py,6056,5a6d23f26874d1b46ba77a644535abe4b10e0eb53664e71b07f1982ae2f6eb75
95bcccea2734982898ef172c5732fc9de637c1f3e6a378926cefc21c70ddf5cc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/OC_CONTINUOUS_EVIDENCE_PACKET_ARTICLE_BOUNDARY_035.md,md,1240,3408c267e42033ee4b2ded5ef698f5796dcdaa446f2721e91cd166a274ce46c0
ddca5278a3979b940af3846d5b6bd032e20c8b3f83ab70e85fa3b170ce4beebf,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/oc_continuous_evidence_packet_execution_035.sqlite,sqlite,221184,f8422e125e37e30305be2ccb0697142fa1ecbf14b396a5332edbfd42471cb33f
d7db3c5dff1cc9ff834ca7980f12bccd2f253f755180b68714657672cde184f3,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/OC_CONTINUOUS_EVIDENCE_PACKET_EXECUTION_ORDER_035.md,md,1546,a4ab926543cbfdd0765e088d05680e7afd7cf7427a1c880272a3c6fa3c72fa21
e225ee1672069baf237d0e7f8c969065b0b557f2a0dea266f8d5d37b4051487c,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/OC_CONTINUOUS_EVIDENCE_PACKET_NOTEBOOK_035.md,md,1345,ff218e897ea758358072ab24dc81377c776005a6a11825057f091f582c6f1704
e4e3e6acb6ee82ede81c56cb2132e8dbeda4403005c554a182c1fbb73591b76e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/lake-manifest.json,json,145,e9ed91fa3d3430b49a4bb91b43cbd813e578faaae35af942cfe65a2e7cbb5d92
a242b57dc25c10d1fed7cd53f4116df08814e4edb5328725f6d21c8096d72af5,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/lakefile.lean,lean,163,fc832fb62b91c88d81fb58ca5958cf346eb7ae03e761351e28739ce45e4592ff
da09dc99b938727590f964a78ab6e280396209649c5ecde1efe814f8c1f4500d,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/OCContinuous.lean,lean,27,6dd03e66d5c66acfaffa9c905b689946a71062375039f8a7d1fa892006b638a0
aff09ce5e464849a05a4d65b86fdb8026b51838a65a02ab23a1843b9c632d0e1,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/OCContinuous/Basic.lean,lean,2350,a7510ecfe1e8625357de9591344ccd6be08528d8ed3f26314e5fb5b3ff94d451
dbe61fa5b8d9723a53a2e0ef2b7035e23b936b3ac23d74d7bdc7ca2eadd5b183,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/python/build_continuous_packet_db_035.py,py,43212,ac786392a5af9096f23dd1e4df2d604000f1eef589cd3d8e5c63605bfede63a4
ad23ea258c0895d554be843e9cf4645da31b553f7499f4a5c10fbcf1f6c84a29,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/python/packet_witnesses_035.py,py,2454,eb1957d1b3f6693be81e7e1f829ed47f055a7c4eb329a4447c271538395bf8a9
d6d381d7acde969be877cccc14738fd42c7a46b3d47f05cd7be020ef6e9a5239,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/035/continuous_evidence_packet_execution/formal/python/validate_035.py,py,9080,1cccb2e56fffd7db9822f1ee5adc02c6b220a9751ff41021c641d5f378624c43
01d5a8266a19e523eb23aead12a476003d42d3b692faba57dc64325851535e9a,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/oc_rolling_empirical_upgrade_036.sqlite,sqlite,114688,9061515aa64257e2fc21807d3e39b62269df316a04c775ef74a3ed7c2183aafc
f0a4457b2b7e3e3fe36a8e2ca751cf31ae948923bde186cae6ba66ebdc86db50,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/OC_ROLLING_EMPIRICAL_UPGRADE_ARTICLE_BOUNDARY_036.md,md,945,faba2f5c56e76f44183fc734bf8cdcb5cd7786e1b8bef85c55a541f388f595a2
4954d80c425eaed18bfb2fad7b88d465add9914bb3a3efa6b951c6b028e239c9,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/OC_ROLLING_EMPIRICAL_UPGRADE_NOTEBOOK_036.md,md,865,eda0e6ac15a19e944a861eb91b6a5ed02ff96cf8971c1ca3acece37711564d70
732c52732f5f0c84a18f528764d11ae67baf86ab305128e4df94a41664b988e3,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/OC_ROLLING_EMPIRICAL_UPGRADE_ORDER_036.md,md,778,9a2d8d74533634eed0f830843c9d5c90b2c56d43fbb07201f8344a3daa21756e
af01229af1cef1c6693c0cc3589342567b56db134d537f4229b508fc9ba4215b,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/lake-manifest.json,json,144,0aaadef4aeaf2c9b9dbe9de8e7ed2f852bb5aef790783d003e0b134da93f7e51
2e81cf435b26f1edf6db337ac66ed89da16ce116173b41c1c036ad9366d76695,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/lakefile.lean,lean,156,757d003136ea43bfd523622c3091a09932f00a21270da2ba3580557431f7a1b4
e11afdcd50c47782fc0ee3897aa8a540cd0a557cf7187783a230e1b319890f03,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/OCRolling.lean,lean,24,28188290a18ad8f26b1ac635a63f74375a2c9d5697d2db95aa20887764bf6d27
a10cad9a717ec23da4fea6d646b29a884d89fea2df39b88f6b2cd5ce5bb17826,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/OCRolling/Basic.lean,lean,1438,ecc162cfff1eea7b1a16a82975804cafd7b994adc93628cdd21a70662c69926a
1416131ae04848a1b3823a6a03cf3e5d6f46c896f64f85416eccb1e61c85e051,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/python/build_upgrade_db_036.py,py,17150,626a48bde66322a7dee4548f59c98cb0b0b0b1bd4ad73a1e5742abb76b975bec
17753447d72550451bdaf7ec053918d26ba1ad9e4d88c87024bb184a80b9f2af,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/python/upgrade_witnesses_036.py,py,1774,462389a6d59d3385237a634422703c86e5defd02acd7a917d204d684baaf039b
f3f7dcd767c404db86c2fe49b172350b5c7acecfa816ee5251053e9bdc16bf51,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/036/rolling_empirical_upgrade_execution/formal/python/validate_036.py,py,6716,5801e699b4cfad6938b1618229c3713d4552c84623b9f1de75140b99df62e833
9a50c585252879f69d394dfc2699c4177bb55038c803fd8a39fa24a1a827d42e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/oc_k2_biology_empirical_upgrade_037.sqlite,sqlite,122880,ef9b9170d6ce1ac5573dc0379d83f0f753994855b2019bbce9c292cde5dc8a32
73b903bdcf094597db35fcd5da4b7c7589e58aefab41b6a7312f45d4e4235003,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/OC_K2_BIOLOGY_EMPIRICAL_UPGRADE_ARTICLE_BOUNDARY_037.md,md,1155,aaf10bcbe0092365d2b815429f0e40dbc822cb64bd5504a51f477c720062afc7
fd425fed113cff087ef550ec194812aabefb07c011fe1f5bbd16ab31c363a1b6,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/OC_K2_BIOLOGY_EMPIRICAL_UPGRADE_NOTEBOOK_037.md,md,2042,469d490e62ae562c6ee484967e921cb00a5a1b690f289b2bdbc8d065ba9db809
e9e2e6e0fb4b3c59982eb2a852700deb4030e247d141782a1dcc1b0741225031,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/OC_K2_BIOLOGY_EMPIRICAL_UPGRADE_ORDER_037.md,md,949,27e5466675d336be986be39e2af0fe4c24e19ebfcda2c26a65aec4c8863181b4
7a3e01afefc585ddd717231c0f5daf84ef04a77d7c9264dae291ca9998e5a8fc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/lake-manifest.json,json,138,eaecd4862bc4e7df55111386122929ef5e183812a425958f485c1096d75d928a
3abe6f87059dd88742ad44fd1aac72e0aec396dd22cfb95309d5527a0c27cd53,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/lakefile.lean,lean,149,abe298ff783e2ecb2cc79bd97c582fd411523c2066012a14a18e75366c19e35d
526910bbb27a578623a15c2b0ff8367586161e6ba3530c6538f366b33984c8ab,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/OCBiology.lean,lean,24,e5f68f4539ef9a2a84e2ff467aabd6e6be490b8b93b7c1ff79b94dfcb38fd168
9609764fbbfe624ce15af34b9446bf1921c0e4e3cadfff3319ca9a3743475dfb,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/OCBiology/Basic.lean,lean,1512,1c5c3c986e8ee37753d9a728ba75a1e187ff03e566d590d5e723d8a70105dc1b
5e38b4e6b410e2a2b451b1e7eadd000feb5b55b9a8a992c420f3a2a0349927b2,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/python/build_k2_biology_db_037.py,py,20030,691442c06aca26fd2b0f573353f8684ed9fa00627037ae40fa781bfe65a20876
8663a3b280c338a1e5b64d8c98eac2cf9321ec7b8d2e91fdeeb53e53e0334358,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/python/k2_biology_witnesses_037.py,py,1853,da97fde8cbf1de63487d332b5bafe70ad8350957f485412caef3b853f098fe51
3d6bc5050893cd0d4fd3713303a2fc9cd51e2a4ef64c1b854e0ce568b128699a,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/037/k2_biology_empirical_upgrade/formal/python/validate_037.py,py,8420,a0ad8c92e197ebd004c22c540919fa626301c4410de233bbe7bdbac291c30ee2
695b54f465d19cb6163cc7b764839a211d536d0beab4403acb0b6268ebc4507d,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/oc_k3_cognition_empirical_upgrade_038.sqlite,sqlite,126976,678621ba5d8fd9075d3d9ff58e837ed8e312720ada2bd9208be919304129d37b
f5fb83e1c718f04ac555f8c3ee3ee597141492e391ee051f5cddeaefc9f3e3d5,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/OC_K3_COGNITION_EMPIRICAL_UPGRADE_ARTICLE_BOUNDARY_038.md,md,1028,844df64a772f44b958b9c8b9477ad212af145421b1e678e7443547e21fb58989
5994de0a0d6f0fac13bb842b8626ffacf6cc7723bad0aed9d437e3fbfeeeb9cd,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/OC_K3_COGNITION_EMPIRICAL_UPGRADE_NOTEBOOK_038.md,md,1996,6ead9e1a24510e6b300b9fb1ddc22e2838d6a10c6b4987b2757f2f39834739ed
921b528c949db9b65fec215fa63e4a98a4df501f9ffdd4f491e14e99da350e97,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/OC_K3_COGNITION_EMPIRICAL_UPGRADE_ORDER_038.md,md,1077,096c1a6923cc6f90c54a0d0a16cf16213635da2353a718279dbe8d032006671c
dbd8370c1e71ed20f45419fa998035e5a97f28b1cb1fc4fd79195f38529ae813,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/lake-manifest.json,json,140,d161f5d6ed6e4f00e1af288b4297d9837e2d1203fc1ea8a5257bfb4f640c0a99
b3cdb25b68224f3809ff5cf3b41465bf557de7a885070927f19578256540a5e4,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/lakefile.lean,lean,155,82926e56da92d89972dde270a1e143ef44c5124991766924c85e5931c87c9b68
60c7d36d0d609f8368c505e18ff9ae90ff18328111daeed0d641e241d3527296,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/OCCognition.lean,lean,26,b01647894544e42bc84513160996e08b1f20efe7ea8a76ec6fb2f719a464b6f4
bb1d2b2c5940a8a37f48376c984350d17c6eca27331b5b61a56022923f567eca,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/OCCognition/Basic.lean,lean,2001,adff32b66f1a9f29de6787009545a02e075f63674c90c8afcd01087c8dc16905
a7fc9aa8b093d7840ff6546b59c096331fc37101627fbdae8e61256489882d39,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/python/build_k3_cognition_db_038.py,py,20573,a1fb44d479737fc3491fd5aa90e6d5ed9335fb8856c9ce6cb95331c446288bb6
047d1e3e8fa5fbefd701e352674f1ff618b7d2ac6afbea6371169a2502cc1e4e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/python/k3_cognition_witnesses_038.py,py,2168,b42cbe7feed2c0ff50dbde9497d10d903018e12865e4ff06e043b1e35144a81a
223142079f6ed6d2f40077692eb6be57ef5f9e9bc9e0ccc1e046370ad2747422,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/038/k3_cognition_empirical_upgrade/formal/python/validate_038.py,py,8382,30c499242b98aa5cb1c43be4cf3909aae311c2dd871182def0a0b5ee00ce19df
f9f7f4ed9bd5e75fb633efbbcd8880b5b2f2bd1ff6df7b0fca1c89e77dc7241c,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/DATASET_MANIFEST_039.json,json,8033,8e0b4a59d4677a134ccf665f856c21ebcf827425233c24044cac56b14933f0e5
6669cd11ec0621155328a366da8b172aa0025c90d20afc2f90fba6346d240571,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/OC_FULL_K_HIERARCHY_ARTICLE_BOUNDARY_039.md,md,835,777f34837ddff779ec8f938053730ba6197d235df028de33104c7a3cbc8b2026
c00ba52208aad729cb8540c9a327b4e0f9501f3a7c0ee6fc85186d773d633200,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/oc_full_k_hierarchy_evidence_closure_039.sqlite,sqlite,110592,e9ba5f98292fcfad141f512d416eec62683fce93ace2fc0e23179458f8b48246
5c1cff1b9311cf5f5b1a90004e6b4cf248b780308ca5909dee17d34ec24aa896,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/OC_FULL_K_HIERARCHY_EVIDENCE_CLOSURE_ORDER_039.md,md,919,92f50b46585c0f3d822f7e970820369e290f21e427eb5e3ac8a1cec50f8f0cb9
3b24d35579ec1e8e89ff9cf745a9e7ad1294834749e292248e9faa4089e13151,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/OC_FULL_K_HIERARCHY_EVIDENCE_NOTEBOOK_039.md,md,943,ce017eadc8bdde52c22668188b1aaac274280d6b3ed85c267368d9623edb8ac8
a5bf259f6f0d1856a0bb81d684b6335ef8290368c9dd2c2045220d9fd4d318f1,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/lake-manifest.json,json,143,dd8cd597ba839d4bfadd9ac0db65c234b7defb38fc61b9e08af8906148c65806
ae0169f6944e6695d29cd715c2a43b0f363e591e1bf434950651e8293893bfab,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/lakefile.lean,lean,150,e5d37418b6f8b309f1d9b2b6f0027abbae5fab7d046f791a0d8e628fdd62faf9
ad5efd1b35c028be5a04b1a49438d6ad4e910fac1d731345e5d7bffe2d3af29e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/OCFullK.lean,lean,22,71ec25a0461b4a3719742d81452a036c4828b15b336afc754f6244040e0679e8
d7576edb753602a4308e15119a963d3326afb63361a6f8d8d4c20af5fbcdabe2,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/OCFullK/Basic.lean,lean,1448,a1f14fc6d2cc71737b487b043a2a877074a53a376d3855b68f902e856c843afc
41e390c9d9ab0f5b0c99a1675d88e2d504cef60bacc03bbd7cdc6910c8a847cb,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/python/acquire_evidence_seeds_039.py,py,9045,1ad463e5ff1b69b4723698a484bcf84772255cd137a3bc10e28a4431f0ddff87
83d094193738cb64a9cbc2b19524318c572cef1c6d34917580781509a8b17978,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/python/build_full_k_hierarchy_db_039.py,py,9538,4ffa6dc4bd6cccb1e92f9e53fd2efd32ac08ec617ba164458bb5992fc15fb94d
0709146dee7aecc40a6f8631fd2b91dd9cfc1bc57ecb6f6b799d97d3aa6fdacd,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/python/full_k_witnesses_039.py,py,1703,51c3d1200e524c1f859f30a8c24ea3fe1ab30d00061529c51b346f9cb6813ea7
e384a0a461a7ecd090b478fae9134941b317ec65b288d92b6dcb5190e36bb11e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/python/replay_dataset_manifest_039.py,py,1782,99d1c226660cc5201382069e4066c10ce16804408fe21e946f63f1ceb50e6f3c
470cf77e8bad6b4d1a15f8e1ea309b5c7e00502f2007743a03d85da85d03c75a,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/039/full_k_hierarchy_evidence_closure/formal/python/validate_039.py,py,5776,b07673a445fd96e515497557ec8c319d9fe5a0a7434f36556f2551b4a76b3dcc
ae4987c3714f386c4b6df4afb3a29f975f61f128a0c75738f6163a9dcfb10452,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/DATASET_MANIFEST_040.json,json,34666,110b81c37cb5a3ff3fc35ffe77564f4b6b95b3e48ffda2cab0bd8ac9d8454383
e6c562986ce30b92f9d27220422565ce91e22cd91ac623d3d3f67de6acc6f0c5,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/OC_CONTINUOUS_REPLAY_ARTICLE_BOUNDARY_040.md,md,1218,f9f894d0e2d2a36d3322e757461b819dc77135bf1d4a9f25ea9eb8ad5eb0c85a
c7182a836f3997227b78dbdeaebadfc35606b9ea032430a062cc4a8d4efd6bb7,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/oc_continuous_replay_full_closure_040.sqlite,sqlite,389120,0c1a5ed2f712e65a1ecb6f25118dd247f3ac69ef0fb8c889535f440815f7ddc5
71b9869b2bfe94a9780bc3395c0268a5f8d502dffdd736072fb488ea118a2f58,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/OC_CONTINUOUS_REPLAY_FULL_CLOSURE_ORDER_040.md,md,1467,6bd215f1342305ec6398bb21bc094341fb811512a3a7565ddd11b83ffb82b544
37897d27e023358b009182ae08ac6c0cb964b5b535e32b8eb6f4b65ab72a14f5,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/OC_CONTINUOUS_REPLAY_NOTEBOOK_040.md,md,5212,c63924a6e816a90d4745eed6b0d0e317f3119e450c7b0596c857d785ef794f05
37adc5a41c8c7c0f83347f09b26c3c22be9ba08a483f63d839abd8d9a60be7e5,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/lake-manifest.json,json,139,9cbfbf965a3f899f33f23aa2b2d0bfb10695747b9ec28fb08f351c5b1f7efcac
073e889c1af2ce190ec4073a4c353deacce0801aee9ce41100705c628b52a088,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/lakefile.lean,lean,168,e32e38bbb4a7cbeb37ef3c75a3b26f63c8d9d0daf28825180c442091504c9ada
94b0c91a2be648589e26c68db84cfd2d5c7f8ec213fcf4cac3f84a67203450fc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/OCContinuousReplay.lean,lean,32,809b1d303ca4a1da360dfe005c5e3f0a88c248e6f952c91416d5e5f0f3799ae7
d8bf9f3aeb59c9ab6b59ac572afbcdeae1b46e4ae2f62c27416fde4673775828,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/OCContinuousReplay/Basic.lean,lean,1277,8c93979e35a11e1ca3b7d3cc9762fba0a02d446c777aa4de748577af8b34c95a
5b412e59addbc4cba17353b2ebbe63b87f72c743bedfcfc2b9e60b107d456c3d,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/acquire_or_register_datasets_040.py,py,19374,ef1d11dc85ebc2fca21b0f406a944d89d160a059667ff4377a833c8fb60562db
e0d1261315f97405da08ea7cc8e3545c28fabf69f67e5241dd642f311302fb75,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/build_continuous_replay_db_040.py,py,15545,9029a9927172b04f98c686192603740d2786a976145969307575046edb92071d
4b4bf3d59bb210707bccea5e14c20a1ef90f37d616eb5d503f42fefa7e51897e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/close_corpus_mapping_and_crown_rows_040.py,py,7512,e0988d91602431da49e3a31fff19771211307e21736612f38627a65ac9e0f2e7
9103ba5bbef821cff1ab89308123849d980f32d0c630a7ab653c09292bedb9cc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/close_graph_and_article_gates_040.py,py,8073,3f80be300379925f9f02452ba978c7a75cc1aeeb82e177f5eb64c501423215f9
76f5ec3df42948ff2c8912ed288295d75f29872eaea6bd10adc31fc69c60c3fc,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/continuous_replay_witnesses_040.py,py,1556,cf8309ac0830131395d1d5e882b097f66e470edc5e240fdd25c986f5b6cf30e4
